system_slug,system_name,system_description,source_short_title,source_full_title,source_edition,source_year,source_citation,source_url,subject_system_slug,object_system_slug,subject_name,subject_kind,subject_description,object_name,object_kind,object_description,subject_aliases,object_aliases,relation_slug,relation_label,source_locator,note,confidence,variant_group,is_editorial
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",YHVH Tzaboath,divine_name,,Netzach|נצח,,divine_name_of,Divine Name,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Haniel,angel,,Netzach|נצח,,archangel_of,Archangel,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Elohim,angelic_order,,Netzach|נצח,,angelic_choir_of,Angelic Choir,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Gods,translation,,Netzach|נצח,,angelic_choir_translation_of,Angelic Choir Translation,Netzach Correspondences,,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Rose,perfume,,Netzach|נצח,,perfume_of,Perfume,Netzach Correspondences,Listed as scent in the source page.,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Venus,planet,,Netzach|נצח,,planetary_attribution,Planet,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Copper,metal,,Netzach|נצח,,metal_of,Metal,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Emerald,stone,,Netzach|נצח,,stone_of,Stone,Netzach Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Rose,plant,,Netzach|נצח,,plant_of,Plant,Netzach Correspondences,,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Heptagram,symbol,,Netzach|נצח,,symbol_of,Symbol,Netzach Correspondences,Geometric symbol in the source page.,0.9,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Sevens,tarot,,Netzach|נצח,,tarot_attribution,Tarot,Tarot placement chart,Minor-arcana / court-card placement chart.,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Aphrodite,deity,,Netzach|נצח,,greek_deity_of,Greek Deity,Pantheon chart,,0.85,pantheons,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Netzach,sephirah,"Netzach, sephirah 7 on the Tree of Life in a Golden Dawn / 777-style scheme.",Venus,deity,,Netzach|נצח,,roman_deity_of,Roman Deity,Pantheon chart,,0.85,pantheons,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",Splendor,concept,,Hod|הוד,,meaning_of,Meaning,Hod Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",8,number,,Hod|הוד,,number_of,Number,Hod Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",Orange,color,Golden Dawn Queen Scale color.,Hod|הוד,,color_of,Color,Hod Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",Elohim Tzabaoth,divine_name,,Hod|הוד,,divine_name_of,Divine Name,Hod Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",Michael,angel,,Hod|הוד,,archangel_of,Archangel,Hod Correspondences,,0.95,sephiroth,
golden_dawn_777_starter,Golden Dawn / Crowley 777 Starter,"Starter dataset grounded in Golden Dawn style Tree of Life correspondences, Hermetic Library summaries, and a small number of clearly marked editorial rollups for practical planet lookups.",JWMT Tree,The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,Hermetic Library web text,,"Samuel Scarborough, ""The Tree of Life: Filing Cabinet of the Western Mystery Tradition and Methods to Recall the Information,"" Journal of the Western Mystery Tradition / Hermetic Library.",https://hermetic.com/jwmt/v1n3/treeoflife,,,Hod,sephirah,"Hod, sephirah 8 on the Tree of Life in a Golden Dawn / 777-style scheme.",Beni Elohim,angelic_order,,Hod|הוד,,angelic_choir_of,Angelic Choir,Hod Correspondences,,0.95,sephiroth,
